node_id,title,field_full_title
308429,150328_Relay_for_Life_Barry_03,150328_Relay_for_Life_Barry_03
310024,150328_Relay_for_Life_Barry_04,150328_Relay_for_Life_Barry_04
305875,150328_Relay_for_Life_Barry_05,150328_Relay_for_Life_Barry_05
306373,150328_Relay_for_Life_Barry_06,150328_Relay_for_Life_Barry_06
308439,150328_Relay_for_Life_Barry_06,150328_Relay_for_Life_Barry_06
306703,150328_Programs_in_Danger_Arabic_SMC_Leck_01,150328_Programs_in_Danger_Arabic_SMC_Leck_01
309308,150328_Programs_in_Danger_Arabic_SMC_Leck_02,150328_Programs_in_Danger_Arabic_SMC_Leck_02
306136,150328_Programs_in_Danger_Arabic_SMC_Leck_05,150328_Programs_in_Danger_Arabic_SMC_Leck_05
309603,140920_ Red_Watchband_Bystander_Mueller_001,140920_ Red_Watchband_Bystander_Mueller_001
307488,150328_Programs_in_Danger_Arabic_SMC_Leck_06,150328_Programs_in_Danger_Arabic_SMC_Leck_06
307662,150328_Programs_in_Danger_Arabic_SMC_Leck_02,150328_Programs_in_Danger_Arabic_SMC_Leck_02
305840,150328_Programs_in_Danger_Arabic_SMC_Leck_03,150328_Programs_in_Danger_Arabic_SMC_Leck_03
310438,150329_GREEKS_OUTSIDE_OF_PANHEL,150329_GREEKS_OUTSIDE_OF_PANHEL
307445,150329_GREEKS_OUTSIDE_OF_PANHEL_7584,150329_GREEKS_OUTSIDE_OF_PANHEL_7584
309857,150329_GREEKS_OUTSIDE_OF_PANHEL_7585,150329_GREEKS_OUTSIDE_OF_PANHEL_7585
309117,150329_GREEKS_OUTSIDE_OF_PANHEL_7586,150329_GREEKS_OUTSIDE_OF_PANHEL_7586
307107,150329_GREEKS_OUTSIDE_OF_PANHEL_7586,150329_GREEKS_OUTSIDE_OF_PANHEL_7586
308390,150329_GREEKS_OUTSIDE_OF_PANHEL_7587,150329_GREEKS_OUTSIDE_OF_PANHEL_7587
308271,150331_Battle_of_the_Bands_Elsayed_001,150331_Battle_of_the_Bands_Elsayed_001
306662,140905_STUDY_ABROAD_FAIR_SULLIVAN_003,140905_STUDY_ABROAD_FAIR_SULLIVAN_003
306618,140921_outingclublogo_rye,140921_outingclublogo_rye
308416,150331_Battle_of_the_Bands_Elsayed_005,150331_Battle_of_the_Bands_Elsayed_005
306049,150331_Battle_of_the_Bands_Elsayed_002,150331_Battle_of_the_Bands_Elsayed_002
307387,150331_Battle_of_the_Bands_Elsayed_003,150331_Battle_of_the_Bands_Elsayed_003
310764,150331_Battle_of_the_Bands_Elsayed_004,150331_Battle_of_the_Bands_Elsayed_004
307787,150331_LEHIGH_LACROSSE_BASHA_005,150331_LEHIGH_LACROSSE_BASHA_005
306033,150331_LEHIGH_LACROSSE_BASHA_004,150331_LEHIGH_LACROSSE_BASHA_004
308325,150331_LEHIGH_LACROSSE_BASHA_003,150331_LEHIGH_LACROSSE_BASHA_003
309637,150331_LEHIGH_LACROSSE_BASHA_002,150331_LEHIGH_LACROSSE_BASHA_002
307027,150331_LEHIGH_LACROSSE_BASHA_001,150331_LEHIGH_LACROSSE_BASHA_001
308344,150331_Memorial_Farkhuna_Isreal_001,150331_Memorial_Farkhuna_Isreal_001
309181,140921_outingclub_rye,140921_outingclub_rye
306220,150331_Memorial_Farkhuna_Isreal_002,150331_Memorial_Farkhuna_Isreal_002
309328,150331_Memorial_Farkhuna_Isreal_003,150331_Memorial_Farkhuna_Isreal_003
306384,150331_Memorial_Farkhuna_Isreal_004,150331_Memorial_Farkhuna_Isreal_004
307205,150331_Memorial_Farkhuna_Isreal_003,150331_Memorial_Farkhuna_Isreal_003
308771,150331_Memorial_Farkhuna_Isreal_005,150331_Memorial_Farkhuna_Isreal_005
308545,150331_Rowing_Murphy_Knecht_Cup_Barry_01,150331_Rowing_Murphy_Knecht_Cup_Barry_01
306787,150331_Rowing_Murphy_Knecht_Cup_Barry_02,150331_Rowing_Murphy_Knecht_Cup_Barry_02
306918,150331_Rowing_Murphy_Knecht_Cup_Barry_03,150331_Rowing_Murphy_Knecht_Cup_Barry_03
308462,150331_Rowing_Murphy_Knecht_Cup_Barry_06,150331_Rowing_Murphy_Knecht_Cup_Barry_06
308079,150331_Rowing_Murphy_Knecht_Cup_Barry_05,150331_Rowing_Murphy_Knecht_Cup_Barry_05
306401,140921_outingclub_rye,140921_outingclub_rye
306868,150331_Rowing_Murphy_Knecht_Cup_Barry_04,150331_Rowing_Murphy_Knecht_Cup_Barry_04
306687,150331_Rowing_Murphy_Knecht_Cup_Barry_08,150331_Rowing_Murphy_Knecht_Cup_Barry_08
308662,150331,150331
310475,150323_SEDEXO_STUDENT_INTERACTION_HE_001,150323_SEDEXO_STUDENT_INTERACTION_HE_001
306010,150323_SEDEXO_STUDENT_INTERACTION_HE_002,150323_SEDEXO_STUDENT_INTERACTION_HE_002
309991,150323_SEDEXO_STUDENT_INTERACTION_HE_003,150323_SEDEXO_STUDENT_INTERACTION_HE_003
307222,150323_SEDEXO_STUDENT_INTERACTION_HE_004,150323_SEDEXO_STUDENT_INTERACTION_HE_004
308161,150323_SEDEXO_STUDENT_INTERACTION_HE_005,150323_SEDEXO_STUDENT_INTERACTION_HE_005
307860,150329_Women's_Tennis_VS_Navy_Recap_Isreal_001,150329_Women's_Tennis_VS_Navy_Recap_Isreal_001
309879,150329_Women’s_Tennis_VS_Navy_Recap_Isreal_002,150329_Women’s_Tennis_VS_Navy_Recap_Isreal_002
308818,140920_ Red_Watchband_Bystander,140920_ Red_Watchband_Bystander
308833,150329_Women’s_Tennis_VS_Navy_Recap_Isreal_003,150329_Women’s_Tennis_VS_Navy_Recap_Isreal_003
309390,150329_Women’s_Tennis_VS_Navy_Recap_Isreal_004,150329_Women’s_Tennis_VS_Navy_Recap_Isreal_004
310687,150329_Women’s_Tennis_VS_Navy_Recap_Isreal_005,150329_Women’s_Tennis_VS_Navy_Recap_Isreal_005
306528,150329_Women’s_Tennis_VS_Navy_Recap_Isreal_006,150329_Women’s_Tennis_VS_Navy_Recap_Isreal_006
309638,150329_Women’s_Tennis_VS_Navy_Recap_Isreal_007,150329_Women’s_Tennis_VS_Navy_Recap_Isreal_007
308880,150329_Women’s_Tennis_VS_Navy_Recap_Isreal_008,150329_Women’s_Tennis_VS_Navy_Recap_Isreal_008
306629,150329_Women’s_Tennis_VS_Navy_Recap_Isreal_009,150329_Women’s_Tennis_VS_Navy_Recap_Isreal_009
307628,150329_Women’s_Tennis_VS_Navy_Recap_Isreal_0010,150329_Women’s_Tennis_VS_Navy_Recap_Isreal_0010
309133,150329_Women’s_Tennis_VS_Navy_Recap_Isreal_0011,150329_Women’s_Tennis_VS_Navy_Recap_Isreal_0011
308018,150331_Rowing_Murphy_Knecht_Cup_Barry_07,150331_Rowing_Murphy_Knecht_Cup_Barry_07
309442,140920_LEHIGH_WOMENS_SOCCER_OLOGUNEBI_012a,140920_LEHIGH_WOMENS_SOCCER_OLOGUNEBI_012a
306976,150325_Women's_Empowerment_Panhel_Burke_01,150325_Women's_Empowerment_Panhel_Burke_01
309831,150325_Women's_Empowerment_Panhel_Burke_02,150325_Women's_Empowerment_Panhel_Burke_02
308836,150325_Women's_Empowerment_Panhel_Burke_03,150325_Women's_Empowerment_Panhel_Burke_03
306188,150325_Women's_Empowerment_Panhel_Burke_04,150325_Women's_Empowerment_Panhel_Burke_04
306087,150325_Women's_Empowerment_Panhel_Burke_05,150325_Women's_Empowerment_Panhel_Burke_05
309316,150401_Softball_vs._BU_Doubleheader,150401_Softball_vs._BU_Doubleheader
305799,150406_Quidditch_Turpin_001,150406_Quidditch_Turpin_001
309790,150406_Quidditch_Turpin_002,150406_Quidditch_Turpin_002
306345,150406_Quidditch_Turpin_002,150406_Quidditch_Turpin_002
305863,150406_Quidditch_Turpin_003,150406_Quidditch_Turpin_003
308173,140920_LEHIGH_WOMENS_SOCCER_OLOGUNEBI_018a,140920_LEHIGH_WOMENS_SOCCER_OLOGUNEBI_018a
309698,150406_Quidditch_Turpin_004,150406_Quidditch_Turpin_004
309271,150406_Quidditch_Turpin_006,150406_Quidditch_Turpin_006
310202,150406_Quidditch_Turpin_005,150406_Quidditch_Turpin_005
308798,150401_CHEM_LAB_XIAO_5062A,150401_CHEM_LAB_XIAO_5062A
306119,150406_Chem_Professor_Profile_Xia_01,150406_Chem_Professor_Profile_Xia_01
308402,150406_Chem_Professor_Profile_Xia_02,150406_Chem_Professor_Profile_Xia_02
308270,150406_Chem_Professor_Profile_Xia_03,150406_Chem_Professor_Profile_Xia_03
307450,150406_Chem_Professor_Profile_Xia_04,150406_Chem_Professor_Profile_Xia_04
307954,150406_Q&A_Dean_Mulvihill_AVCI_001,150406_Q&A_Dean_Mulvihill_AVCI_001
308937,150406_Morgan_Decker_Profile_Leck_01,150406_Morgan_Decker_Profile_Leck_01
307706,140920_LEHIGH_WOMENS_SOCCER_OLOGUNEBI_029a,140920_LEHIGH_WOMENS_SOCCER_OLOGUNEBI_029a
308526,150406_Morgan_Decker_Profile_Leck_02,150406_Morgan_Decker_Profile_Leck_02
310143,150406_Morgan_Decker_Profile_Leck_03,150406_Morgan_Decker_Profile_Leck_03
309855,150406_Morgan_Decker_Profile_Leck_04,150406_Morgan_Decker_Profile_Leck_04
307237,150406_Morgan_Decker_Profile_Leck_05,150406_Morgan_Decker_Profile_Leck_05
310367,150406_Bill_Moyers_Lecture_WACHTEL_001,150406_Bill_Moyers_Lecture_WACHTEL_001
308965,150407_LUPD_Body_cams_Verduzco_01,150407_LUPD_Body_cams_Verduzco_01
310527,150407_LUPD_Body_cams_Verduzco_02,150407_LUPD_Body_cams_Verduzco_02
306832,150407_LUPD_Body_cams_Verduzco_03,150407_LUPD_Body_cams_Verduzco_03
310038,150406_Adam_Sawicki_Update_Cornell_01,150406_Adam_Sawicki_Update_Cornell_01
308572,150406_Adam_Sawicki_Update_02,150406_Adam_Sawicki_Update_02
310424,140920_LEHIGH_WOMENS_SOCCER_OLOGUNEBI_038a,140920_LEHIGH_WOMENS_SOCCER_OLOGUNEBI_038a
309520,150406_Adam_Sawicki_Update_03,150406_Adam_Sawicki_Update_03
306716,150406_Adam_Sawicki_Update_04,150406_Adam_Sawicki_Update_04
306736,150406_Adam_Sawicki_Update_05,150406_Adam_Sawicki_Update_05
306064,150406_Adam_Sawicki_Update_06,150406_Adam_Sawicki_Update_06
308641,150406_Adam_Sawicki_Update_07,150406_Adam_Sawicki_Update_07
308496,150406_Adam_Sawicki_Update_08,150406_Adam_Sawicki_Update_08
306647,150406_Adam_Sawicki_Update_09,150406_Adam_Sawicki_Update_09
306360,150408_MLax_vs._Princeton_2nd_Day_01,150408_MLax_vs._Princeton_2nd_Day_01
308417,150408_MLax_vs._Princeton_2nd_Day_02,150408_MLax_vs._Princeton_2nd_Day_02
308059,150408_MLax_vs._Princeton_2nd_Day_03,150408_MLax_vs._Princeton_2nd_Day_03
309629,140920_LEHIGH_WOMENS_SOCCER_OLOGUNEBI_042a,140920_LEHIGH_WOMENS_SOCCER_OLOGUNEBI_042a
306285,150408_MLax_vs._Princeton_2nd_Day_04,150408_MLax_vs._Princeton_2nd_Day_04
308904,150408_MLax_vs._Princeton_2nd_Day_05,150408_MLax_vs._Princeton_2nd_Day_05
308709,150408_MLax_vs._Princeton_2nd_Day_06,150408_MLax_vs._Princeton_2nd_Day_06
306956,150408_MLax_vs._Princeton_2nd_Day_07,150408_MLax_vs._Princeton_2nd_Day_07
309383,150408_MLax_vs._Princeton_2nd_Day_08,150408_MLax_vs._Princeton_2nd_Day_08
309771,150406_Bill_Moyers_Lecture_WACHTEL_002,150406_Bill_Moyers_Lecture_WACHTEL_002
307199,150406_Bill_Moyers_Lecture_WACHTEL_003,150406_Bill_Moyers_Lecture_WACHTEL_003
306997,150406_Bill_Moyers_Lecture_WACHTEL_005,150406_Bill_Moyers_Lecture_WACHTEL_005
307507,150401_Softball_vs._BU_Doubleheader,150401_Softball_vs._BU_Doubleheader
306108,150401_Softball_vs._BU_Doubleheader,150401_Softball_vs._BU_Doubleheader
306840,Kayla_Burton_001_pic1,Kayla_Burton_001_pic1
307423,150401_Softball_vs._BU_Doubleheader,150401_Softball_vs._BU_Doubleheader
306496,150411_Romeo_And_Juliet_Barry_01,150411_Romeo_And_Juliet_Barry_01
308570,150411_Romeo_And_Juliet_Barry_02,150411_Romeo_And_Juliet_Barry_02
308897,150411_Romeo_And_Juliet_Barry_03,150411_Romeo_And_Juliet_Barry_03
310739,150411_Romeo_And_Juliet_Barry_04,150411_Romeo_And_Juliet_Barry_04
306091,150411_Romeo_And_Juliet_Barry_05,150411_Romeo_And_Juliet_Barry_05
310342,150411_Romeo_And_Juliet_Barry_06,150411_Romeo_And_Juliet_Barry_06
309160,150411_Romeo_And_Juliet_Barry_07,150411_Romeo_And_Juliet_Barry_07
310736,150411_Romeo_And_Juliet_Barry_08,150411_Romeo_And_Juliet_Barry_08
305739,150411_Romeo_And_Juliet_Barry_09,150411_Romeo_And_Juliet_Barry_09
307227,140905_STUDY_ABROAD_FAIR_SULLIVAN_004,140905_STUDY_ABROAD_FAIR_SULLIVAN_004
309288,140928_ Escort_System_Breakdown_Burton_2,140928_ Escort_System_Breakdown_Burton_2
308594,150410_CHESTER_BUS_PROJECT_HE_007,150410_CHESTER_BUS_PROJECT_HE_007
310451,150410_CHESTER_BUS_PROJECT_HE_006,150410_CHESTER_BUS_PROJECT_HE_006
308510,150410_CHESTER_BUS_PROJECT_HE_005,150410_CHESTER_BUS_PROJECT_HE_005
309522,150410_CHESTER_BUS_PROJECT_HE_004,150410_CHESTER_BUS_PROJECT_HE_004
309267,150410_CHESTER_BUS_PROJECT_HE_003,150410_CHESTER_BUS_PROJECT_HE_003
308794,150410_CHESTER_BUS_PROJECT_HE_002,150410_CHESTER_BUS_PROJECT_HE_002
306363,150410_CHESTER_BUS_PROJECT_HE_001,150410_CHESTER_BUS_PROJECT_HE_001
309728,150414_Formula_Car_Isreal_005,150414_Formula_Car_Isreal_005
310252,150414_Formula_Car_004,150414_Formula_Car_004
306123,150414_Formula_Car_003,150414_Formula_Car_003
306253,140928_ Escort_System_Breakdown_Burton_3,140928_ Escort_System_Breakdown_Burton_3
308307,150414_Formula_Car_002,150414_Formula_Car_002
308647,150414_Formula_Car_Isreal_001,150414_Formula_Car_Isreal_001
308889,150403_Wheelchair_Basketball_Barry_01,150403_Wheelchair_Basketball_Barry_01
305906,150403_Wheelchair_Basketball_Barry_02,150403_Wheelchair_Basketball_Barry_02
307069,150403_Wheelchair_Basketball_Barry_03,150403_Wheelchair_Basketball_Barry_03
307288,150403_Wheelchair_Basketball_Barry_04,150403_Wheelchair_Basketball_Barry_04
307102,150403_Wheelchair_Basketball_Barry_05,150403_Wheelchair_Basketball_Barry_05
305876,150403_Wheelchair_Basketball_Barry_06,150403_Wheelchair_Basketball_Barry_06
308016,150403_Wheelchair_Basketball_Barry_07,150403_Wheelchair_Basketball_Barry_07
308003,150403_Wheelchair_Basketball_Barry_08,150403_Wheelchair_Basketball_Barry_08
310395,140928_ Escort_System_Breakdown_Burton_4,140928_ Escort_System_Breakdown_Burton_4
306721,150403_Wheelchair_Basketball_Barry_09,150403_Wheelchair_Basketball_Barry_09
309521,150411_Mens_Tennis_PL_Tournament_Preview_01,150411_Mens_Tennis_PL_Tournament_Preview_01
309925,150411_Mens_Tennis_PL_Tournament_Preview_02,150411_Mens_Tennis_PL_Tournament_Preview_02
310100,150411_Mens_Tennis_PL_Tournament_Preview_03,150411_Mens_Tennis_PL_Tournament_Preview_03
310054,150411_Mens_Tennis_PL_Tournament_Preview_04,150411_Mens_Tennis_PL_Tournament_Preview_04
308288,150411_Mens_Tennis_PL_Tournament_Preview_05,150411_Mens_Tennis_PL_Tournament_Preview_05
307977,150411_Mens_Tennis_PL_Tournament_Preview_06,150411_Mens_Tennis_PL_Tournament_Preview_06
308303,150411_Mens_Tennis_PL_Tournament_Preview_07,150411_Mens_Tennis_PL_Tournament_Preview_07
307266,150328_Lehigh_UN_Partnership,150328_Lehigh_UN_Partnership
307036,150328_Lehigh_UN_Partnership,150328_Lehigh_UN_Partnership
310503,091424_CAMPUS_CRAZIE_APP_MIOLENE_001,091424_CAMPUS_CRAZIE_APP_MIOLENE_001
307897,150411_Meet_The_President,150411_Meet_The_President
309890,150328_Lehigh_UN_Partnership,150328_Lehigh_UN_Partnership
310329,150409_WLax_Navy_Burke_001,150409_WLax_Navy_Burke_001
305791,150409_WLax_Navy_Burke_002,150409_WLax_Navy_Burke_002
307873,150409_WLax_Navy_Burke_003,150409_WLax_Navy_Burke_003
310324,150409_WLax_Navy_Burke_003,150409_WLax_Navy_Burke_003
309226,150409_WLax_Navy_Burke_004,150409_WLax_Navy_Burke_004
310704,150409_WLax_Navy_Burke_005,150409_WLax_Navy_Burke_005
308263,150409_Meet_the_president_morris_01,150409_Meet_the_president_morris_01
306798,150401_Softball_vs._BU_Doubleheader,150401_Softball_vs._BU_Doubleheader
306503,091424_CAMPUS_CRAZIE_APP_MIOLENE_002,091424_CAMPUS_CRAZIE_APP_MIOLENE_002
307173,150406_officer_with_camera_verduzco_01,150406_officer_with_camera_verduzco_01
309380,150406_officer_with_camera_verduzco_02,150406_officer_with_camera_verduzco_02
307816,150411_Linderman_Monks_Barry_01,150411_Linderman_Monks_Barry_01
307271,150411_Linderman_Monks_Barry_02,150411_Linderman_Monks_Barry_02
309766,150411_Linderman_Monks_Barry_03,150411_Linderman_Monks_Barry_03
308357,150411_Linderman_Monks_Barry_04,150411_Linderman_Monks_Barry_04
306817,150411_Linderman_Monks_Barry_05,150411_Linderman_Monks_Barry_05
307913,150411_Nick_Macaione_Profile_Brooks_5339,150411_Nick_Macaione_Profile_Brooks_5339
310056,150411_Nick_Macaione_Profile_Brooks_5344,150411_Nick_Macaione_Profile_Brooks_5344
307366,150411_Nick_Macaione_Profile_Brooks_5346,150411_Nick_Macaione_Profile_Brooks_5346
308322,140924_FASHION_SHOW_Garrison_01,140924_FASHION_SHOW_Garrison_01
310500,150411_Nick_Macaione_Profile_Brooks_5349,150411_Nick_Macaione_Profile_Brooks_5349
309952,150411_Nick_Macaione_Profile_Brooks_5350,150411_Nick_Macaione_Profile_Brooks_5350
309050,150413_LEHIGH_MADE_POSSIBLE_LEE_001,150413_LEHIGH_MADE_POSSIBLE_LEE_001
309114,150413_LEHIGH_MADE_POSSIBLE_LEE_002,150413_LEHIGH_MADE_POSSIBLE_LEE_002
306281,150413_LEHIGH_MADE_POSSIBLE_LEE_003,150413_LEHIGH_MADE_POSSIBLE_LEE_003
308289,150413_LEHIGH_MADE_POSSIBLE_LEE_004,150413_LEHIGH_MADE_POSSIBLE_LEE_004
310364,150413_LEHIGH_MADE_POSSIBLE_LEE_005,150413_LEHIGH_MADE_POSSIBLE_LEE_005
309310,150414_FINANCIAL_AID_HE_001,150414_FINANCIAL_AID_HE_001
308197,150414_FINANCIAL_AID_HE_002,150414_FINANCIAL_AID_HE_002
306273,150414_FINANCIAL_AID_HE_003,150414_FINANCIAL_AID_HE_003
309429,140924_FASHION_SHOW_Garrison_02,140924_FASHION_SHOW_Garrison_02
306653,150414_FINANCIAL_AID_HE_004,150414_FINANCIAL_AID_HE_004
310714,150414_FINANCIAL_AID_HE_005,150414_FINANCIAL_AID_HE_005
306927,150414_FINANCIAL_AID_HE_006,150414_FINANCIAL_AID_HE_006
307857,150414_FINANCIAL_AID_HE_007,150414_FINANCIAL_AID_HE_007
307425,150414_Men's_Tennis_vs_Lafayette_Recap_001,150414_Men's_Tennis_vs_Lafayette_Recap_001
308500,150414_Men's_Tennis_vs_Lafayette_Recap_002,150414_Men's_Tennis_vs_Lafayette_Recap_002
308386,150414_Men's_Tennis_vs_Lafayette_Recap_003,150414_Men's_Tennis_vs_Lafayette_Recap_003
310112,150414_Men's_Tennis_vs_Lafayette_Recap_004,150414_Men's_Tennis_vs_Lafayette_Recap_004
310304,150414_Men's_Tennis_vs_Lafayette_Recap_005,150414_Men's_Tennis_vs_Lafayette_Recap_005
309876,150414_Elevator_Problem_UC_Fire,150414_Elevator_Problem_UC_Fire
309525,140924_FASHION_SHOW_Garrison_03,140924_FASHION_SHOW_Garrison_03
305990,150414_Elevator_Problem_UC_Fire,150414_Elevator_Problem_UC_Fire
309705,150414_Elevator_Problem_UC_Fire,150414_Elevator_Problem_UC_Fire
308550,150414_Elevator_Problem_UC_Fire,150414_Elevator_Problem_UC_Fire
308482,150414_Elevator_Problem_UC_Fire,150414_Elevator_Problem_UC_Fire
309942,150414_Elevator_Problem_UC_Fire,150414_Elevator_Problem_UC_Fire
310260,150414_Men's_Baseball_vs_Delaware_Recap_Hu_10,150414_Men's_Baseball_vs_Delaware_Recap_Hu_10
307982,150414_Men's_Baseball_vs_Delaware_Recap_Hu_09,150414_Men's_Baseball_vs_Delaware_Recap_Hu_09
308025,150414_Men's_Baseball_vs_Delaware_Recap_Hu_08,150414_Men's_Baseball_vs_Delaware_Recap_Hu_08
308548,150414_Men's_Baseball_vs_Delaware_Recap_Hu_07,150414_Men's_Baseball_vs_Delaware_Recap_Hu_07
310541,150414_Men's_Baseball_vs_Delaware_Recap_Hu_06,150414_Men's_Baseball_vs_Delaware_Recap_Hu_06
307256,140924_FASHION_SHOW_Garrison_04,140924_FASHION_SHOW_Garrison_04
307551,150414_Men's_Baseball_vs_Delaware_Recap_Hu_05,150414_Men's_Baseball_vs_Delaware_Recap_Hu_05
306558,150414_Men's_Baseball_vs_Delaware_Recap_Hu_04,150414_Men's_Baseball_vs_Delaware_Recap_Hu_04
306681,150414_Men's_Baseball_vs_Delaware_Recap_Hu_03,150414_Men's_Baseball_vs_Delaware_Recap_Hu_03
309120,150414_Men's_Baseball_vs_Delaware_Recap_Hu_02,150414_Men's_Baseball_vs_Delaware_Recap_Hu_02
307696,150414_Men's_Baseball_vs_Delaware_Recap_Hu_01,150414_Men's_Baseball_vs_Delaware_Recap_Hu_01
309690,150411_Registration_StudyAbroad_FirstYears_Omoma_001,150411_Registration_StudyAbroad_FirstYears_Omoma_001
306539,150411_Registration_StudyAbroad_FirstYears_Omoma_002,150411_Registration_StudyAbroad_FirstYears_Omoma_002
308196,150414_busaccidentfollowup_Garrison_001,150414_busaccidentfollowup_Garrison_001
308862,150414_busaccidentfollowup_Garrison_002,150414_busaccidentfollowup_Garrison_002
309888,150414_busaccidentfollowup_Garrison_003,150414_busaccidentfollowup_Garrison_003
308924,140924_FASHION_SHOW_Garrison_05,140924_FASHION_SHOW_Garrison_05
308241,150414_busaccidentfollowup_Garrison_004,150414_busaccidentfollowup_Garrison_004
307842,150414_busaccidentfollowup_Garrison_005,150414_busaccidentfollowup_Garrison_005
309403,150414_busaccidentfollowup_Garrison_006,150414_busaccidentfollowup_Garrison_006
306761,150421_religionatlehigh_Garrison_001,150421_religionatlehigh_Garrison_001
306314,150421_religionatlehigh_Garrison_002,150421_religionatlehigh_Garrison_002
309895,150421_religionatlehigh_Garrison_003,150421_religionatlehigh_Garrison_003
310496,150416_Habitat_for_Humanity_Omoma_9194a,150416_Habitat_for_Humanity_Omoma_9194a
309320,150416_Habitat_for_Humanity_Omoma_9197a,150416_Habitat_for_Humanity_Omoma_9197a
310636,150416_Habitat_for_Humanity_Omoma_9199a,150416_Habitat_for_Humanity_Omoma_9199a
307958,150416_Habitat_for_Humanity_Omoma_9200a,150416_Habitat_for_Humanity_Omoma_9200a
307203,140905_STUDY_ABROAD_FAIR_SULLIVAN_005,140905_STUDY_ABROAD_FAIR_SULLIVAN_005
309140,140924_FASHION_SHOW_Garrison_06,140924_FASHION_SHOW_Garrison_06
310033,150416_Habitat_for_Humanity_Omoma_9201a,150416_Habitat_for_Humanity_Omoma_9201a
307837,150417_MensLax_Laf_01,150417_MensLax_Laf_01
309574,150417_MensLax_Laf_02,150417_MensLax_Laf_02
306745,150417_MensLax_Laf_03,150417_MensLax_Laf_03
307472,150417_MensLax_Laf_04,150417_MensLax_Laf_04
309062,150417_MensLax_Laf_05,150417_MensLax_Laf_05
309839,150418_Greek_Community_Service_Barry_01,150418_Greek_Community_Service_Barry_01
309955,150418_Greek_Community_Service_Barry_02,150418_Greek_Community_Service_Barry_02
309597,150418_Greek_Community_Service_Barry_03,150418_Greek_Community_Service_Barry_03
306667,150418_Greek_Community_Service_Barry_04,150418_Greek_Community_Service_Barry_04
310639,140924_ Mid_Season_Golf_Review_miolene_001,140924_ Mid_Season_Golf_Review_miolene_001
308737,150417_MensLax_Laf_06,150417_MensLax_Laf_06
309357,150417_MensLax_Laf_07,150417_MensLax_Laf_07
310711,150418_Greek_Community_Service_Barry_05,150418_Greek_Community_Service_Barry_05
306138,150418_Greek_Community_Service_Barry_06,150418_Greek_Community_Service_Barry_06
306977,150417_MensLax_Laf_08,150417_MensLax_Laf_08
306621,150417_MensLax_Laf_09,150417_MensLax_Laf_09
309129,150417_MensLax_Laf_10,150417_MensLax_Laf_10
306899,150417_MensLax_Laf_11,150417_MensLax_Laf_11
310497,150417_MensLax_Laf_12,150417_MensLax_Laf_12
309796,150421_Q&A_tour_guides,150421_Q&A_tour_guides
306164,140924_ Mid_Season_Golf_Review_miolene_002,140924_ Mid_Season_Golf_Review_miolene_002
307108,150421_Q&A_tour_guides,150421_Q&A_tour_guides
307206,150421_Q&A_tour_guides,150421_Q&A_tour_guides
310568,150421_Q&A_tour_guides,150421_Q&A_tour_guides
310258,150421_Q&A_tour_guides,150421_Q&A_tour_guides
310130,150421_Q&A_tour_guides,150421_Q&A_tour_guides
308466,150418_Baseball_Navy_Saturday_2802,150418_Baseball_Navy_Saturday_2802
309660,150418_Baseball_Navy_Saturday_2811,150418_Baseball_Navy_Saturday_2811
305744,150418_Baseball_Navy_Saturday_2709,150418_Baseball_Navy_Saturday_2709
309372,150418_Baseball_Navy_Saturday_2769,150418_Baseball_Navy_Saturday_2769
306633,150418_Baseball_Navy_Saturday_2785,150418_Baseball_Navy_Saturday_2785
309421,140924_ Mid_Season_Golf_Review_miolene_003,140924_ Mid_Season_Golf_Review_miolene_003
309533,150418_Baseball_Navy_Saturday_2794,150418_Baseball_Navy_Saturday_2794
307363,150418_Baseball_Navy_Saturday_2654,150418_Baseball_Navy_Saturday_2654
307078,150418_Baseball_Navy_Saturday_2655,150418_Baseball_Navy_Saturday_2655
310230,150418_Baseball_Navy_Saturday_2646,150418_Baseball_Navy_Saturday_2646
309237,150418_Baseball_Navy_Saturday_2652,150418_Baseball_Navy_Saturday_2652
309977,150418_Lehigh_Speaks_Omoma,150418_Lehigh_Speaks_Omoma
309069,150418_Lehigh_Speaks_Omoma_9238a,150418_Lehigh_Speaks_Omoma_9238a
308343,150418_Lehigh_Speaks_Omoma_9251a,150418_Lehigh_Speaks_Omoma_9251a
307448,150418_Lehigh_Speaks_Omoma_9247a,150418_Lehigh_Speaks_Omoma_9247a
308146,150418_Lehigh_Speaks_Omoma_9280a,150418_Lehigh_Speaks_Omoma_9280a
305931,140924_ Mid_Season_Golf_Review_miolene_004,140924_ Mid_Season_Golf_Review_miolene_004
309312,150417_FASHION_SHOW_HE_001,150417_FASHION_SHOW_HE_001
308498,150417_FASHION_SHOW_HE_002,150417_FASHION_SHOW_HE_002
309605,150417_FASHION_SHOW_HE_003,150417_FASHION_SHOW_HE_003
305789,150417_FASHION_SHOW_HE_004,150417_FASHION_SHOW_HE_004
306235,150417_FASHION_SHOW_HE_005,150417_FASHION_SHOW_HE_005
306196,150417_FASHION_SHOW_HE_006,150417_FASHION_SHOW_HE_006
309488,150415_Firstyearexperience_toye_001,150415_Firstyearexperience_toye_001
310050,150411_Q&A_Accreditation_Morera_1,150411_Q&A_Accreditation_Morera_1
309767,150411_Q&A_Accreditation_Morera_2,150411_Q&A_Accreditation_Morera_2
